date,site,latitude,longitude,co,nox,no2,o3,so2,pm10,pm25
2019-09-03 16:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,41.86271,24.60568,66.05767,,12.775,5.943
2017-01-04 19:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,92.13469,56.05538,39.24295,,16.6,10.3
2022-10-04 15:00:00,Ballymena Ballykeel,54.861595,-6.250873,,12.06097,8.59873,,0.44489,,
2023-04-05 03:00:00,Ballymena Antrim Road,54.851491,-6.274961,,5.51974,5.32354,,,,
2023-01-09 00:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,27.84326,23.93553,9.51284,,4.55,3.325
2017-03-10 05:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,156.34396,63.53596,,,25.832,
2017-07-09 23:00:00,Birkenhead Borough Road,53.388624,-3.024942,,4.88787,3.21092,,,,
2020-12-03 14:00:00,Barnsley Gawber,53.56292,-1.510436,,5.76276,3.60879,74.63918,0.40047,,
2020-04-07 00:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,39.70075,14.46121,,,3.865,
2015-09-05 07:00:00,Billingham,54.60537,-1.275039,,24.22898,19.81063,,,,
2020-12-02 14:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,248.27234,82.94818,,,13.527,
2016-05-06 11:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,46.51678,22.20126,,,37.748,
2021-09-02 05:00:00,Belfast Centre,54.59965,-5.928833,,9.15604,8.32312,69.11701,0.97619,7.75,3.255
2021-09-10 01:00:00,Aston Hill,52.50385,-3.034178,,4.38366,3.57994,29.80245,,,
2015-12-01 08:00:00,Belfast Centre,54.59965,-5.928833,0.076546,,,30.634,1.01114,19.1,6.9
2015-11-06 06:00:00,Belfast Centre,54.59965,-5.928833,0.214795,138.95651,55.82014,8.48173,3.11924,27.7,13.9
2017-09-03 01:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,27.90146,19.51706,,,,
2019-04-02 10:00:00,Ballymena Ballykeel,54.861595,-6.250873,,9.62564,7.66115,,1.47179,,
2019-10-07 08:00:00,Armagh Roadside,54.353728,-6.654558,,93.33183,21.0486,,,10.2,
2022-02-06 20:00:00,Ballymena Antrim Road,54.851491,-6.274961,,38.1508,20.89981,,,,
2019-11-10 07:00:00,Armagh Roadside,54.353728,-6.654558,,100.56484,32.64481,,,14.4,
2015-01-12 01:00:00,Aston Hill,52.50385,-3.034178,,3.21428,2.50474,58.20792,,,
2020-09-08 04:00:00,Billingham,54.60537,-1.275039,,4.12488,3.08573,,,,
2019-03-12 15:00:00,Birkenhead Borough Road,53.388624,-3.024942,,164.36735,69.21257,,,,
2020-05-06 07:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,39.47831,15.03568,,,,
2021-06-11 23:00:00,Birkenhead Borough Road,53.388624,-3.024942,,4.41636,2.57584,,,,
2017-05-04 03:00:00,Birkenhead Borough Road,53.388624,-3.024942,,4.83767,4.43748,,,,
2017-04-09 12:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,307.26121,84.34477,,,,
2023-01-09 22:00:00,Armagh Roadside,54.353728,-6.654558,,39.92631,18.95574,,,15.459,
2023-01-06 23:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,,,,,,
2019-08-07 00:00:00,Barnsley Gawber,53.56292,-1.510436,,5.22977,5.16274,54.54913,5.27337,,
2021-12-04 19:00:00,Billingham,54.60537,-1.275039,,13.94921,12.95693,,,,
2021-11-09 02:00:00,Aston Hill,52.50385,-3.034178,,3.51235,3.22041,47.64734,,,
2018-11-06 18:00:00,Ballymena Ballykeel,54.861595,-6.250873,,3.01604,1.90134,,0.96135,,
2017-02-04 11:00:00,Birkenhead Borough Road,53.388624,-3.024942,,15.34112,11.6935,,,,
2022-10-11 08:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,22.39587,9.86952,,,,
2016-01-06 14:00:00,Aston Hill,52.50385,-3.034178,,3.9211,2.79034,74.98843,,,
2022-11-05 23:00:00,Barnsley Gawber,53.56292,-1.510436,,11.31585,11.0243,54.93164,0.89635,,
2019-08-01 21:00:00,Armagh Roadside,54.353728,-6.654558,,133.15065,53.48439,,,43.0,
2023-09-08 19:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,11.14988,6.67941,,,,
2017-03-12 15:00:00,Blackburn Accrington Road,53.747763,-2.45268,,62.42974,37.19879,,,,
2021-10-05 13:00:00,Ballymena Ballykeel,54.861595,-6.250873,,17.05978,10.97909,,0.81309,,
2015-09-08 00:00:00,Aston Hill,52.50385,-3.034178,,1.75249,1.33046,58.48133,,,
2019-01-03 17:00:00,Belfast Centre,54.59965,-5.928833,0.122588,36.98824,29.24989,47.19831,1.81788,23.8,14.9
2023-12-06 20:00:00,Bath A4 Roadside,51.390922,-2.35503,,37.78657,30.77461,,,,
2015-06-12 06:00:00,Aston Hill,52.50385,-3.034178,,0.68181,0.14918,84.468,,,
2015-09-08 05:00:00,Belfast Centre,54.59965,-5.928833,0.087897,6.93138,6.16925,44.85336,0.44903,0.2,-1.3
2019-07-08 01:00:00,Birkenhead Borough Road,53.388624,-3.024942,,3.17647,2.45629,,,,
2020-10-04 08:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,35.95339,16.1887,,,,
2022-11-09 13:00:00,Bath A4 Roadside,51.390922,-2.35503,,19.67939,11.49937,,,,
2020-04-10 18:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,153.19236,79.83277,,,,
2018-08-03 00:00:00,Birkenhead Borough Road,53.388624,-3.024942,,21.9389,18.00331,,,,
2021-10-07 03:00:00,Billingham,54.60537,-1.275039,,5.23854,5.08497,,,,
2023-07-05 05:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,30.58204,21.6151,35.62325,,12.75,8.609
2021-10-09 23:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,73.8526,59.01021,,,,
2021-12-04 01:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,37.84036,13.36391,,,10.628,
2019-05-09 08:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,195.00165,73.15351,,,,
2019-11-11 20:00:00,Birkenhead Borough Road,53.388624,-3.024942,,13.15696,9.08407,,,,
2021-08-07 13:00:00,Birmingham Ladywood,52.481346,-1.918235,,34.23552,18.62609,,0.14239,7.2,4.528
2021-11-06 21:00:00,Bath A4 Roadside,51.390922,-2.35503,,25.68477,15.24098,,,,
2020-08-02 04:00:00,Barnsley Gawber,53.56292,-1.510436,,2.72569,2.29568,74.73897,,,
2015-08-01 06:00:00,Belfast Centre,54.59965,-5.928833,0.076546,,,19.00904,0.82155,13.5,4.4
2020-07-03 08:00:00,Birmingham Ladywood,52.481346,-1.918235,,22.64118,19.08656,44.50411,0.81837,12.4,7.288
2023-06-04 06:00:00,Bath A4 Roadside,51.390922,-2.35503,,53.56152,31.3665,,,,
2017-10-09 17:00:00,Blackburn Accrington Road,53.747763,-2.45268,,14.10745,6.95526,,,,
2021-06-12 05:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,7.27163,4.10939,,,,
2017-06-03 15:00:00,Barnsley Gawber,53.56292,-1.510436,,17.81255,13.11736,66.15746,1.43156,,
2023-07-01 13:00:00,Ballymena Ballykeel,54.861595,-6.250873,,9.7773,6.68506,,0.52632,,
2021-09-07 04:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,68.29663,22.38088,,,29.952,
2020-04-05 18:00:00,Bath A4 Roadside,51.390922,-2.35503,,23.34359,17.36657,,,,
2022-10-05 04:00:00,Billingham,54.60537,-1.275039,,4.46114,3.48577,,,,
2021-03-10 13:00:00,Birkenhead Borough Road,53.388624,-3.024942,,13.61915,7.53125,,,,
2018-08-01 02:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,9.57206,8.75357,58.27444,,7.904,4.428
2016-07-04 20:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,157.49868,68.36279,,,,
2021-06-06 17:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,62.04728,27.66399,,,19.324,
2022-12-07 16:00:00,Armagh Roadside,54.353728,-6.654558,,44.76247,18.54097,,,12.561,
2016-08-10 02:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,97.0063,42.27008,,,,
2019-10-02 07:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,40.47663,24.00438,,,,
2021-01-07 17:00:00,Barnsley Gawber,53.56292,-1.510436,,4.55493,3.8493,87.11231,0.81863,,
2015-01-04 03:00:00,Armagh Roadside,54.353728,-6.654558,,14.55317,8.19411,,,,
2015-07-06 10:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,71.36924,32.79316,,,15.374,
2017-05-05 14:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,203.25065,76.21073,,,,
2020-06-10 18:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,89.61089,39.1826,,,11.594,
2016-06-01 02:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,12.56991,8.8281,,,,
2022-11-02 21:00:00,Barnsley Gawber,53.56292,-1.510436,,15.75336,13.31914,50.99014,0.64869,,
2017-06-09 07:00:00,Blackburn Accrington Road,53.747763,-2.45268,,57.32296,22.47498,,,,
2020-09-11 06:00:00,Birkenhead Borough Road,53.388624,-3.024942,,20.23568,16.49341,,,,
2022-07-03 01:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,91.96642,65.71358,5.65448,,7.4,5.047
2022-03-01 14:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,80.41834,33.59383,,,,
2022-03-09 05:00:00,Barnsley Gawber,53.56292,-1.510436,,14.18144,12.61886,20.10668,0.51414,,
2023-11-04 19:00:00,Ballymena Antrim Road,54.851491,-6.274961,,19.01491,7.05986,,,,
2019-10-11 03:00:00,Armagh Roadside,54.353728,-6.654558,,63.90906,32.98075,,,13.5,
2020-04-03 04:00:00,Billingham,54.60537,-1.275039,,13.93326,12.49487,,,,
2022-11-03 11:00:00,Armagh Roadside,54.353728,-6.654558,,31.34607,19.40477,,,12.561,
2017-05-09 20:00:00,Ballymena Ballykeel,54.861595,-6.250873,,7.75284,6.95966,,0.67778,,
2016-08-03 22:00:00,Ballymena Ballykeel,54.861595,-6.250873,,,,,0.9526,,
2018-04-04 12:00:00,Barnsley Gawber,53.56292,-1.510436,,24.19106,18.18088,62.41552,2.62222,,
2019-10-04 01:00:00,Aston Hill,52.50385,-3.034178,,5.79838,5.32304,83.08764,,,
2018-11-05 17:00:00,Barnsley Gawber,53.56292,-1.510436,,19.4987,16.497,79.13578,0.606,,
2020-09-03 16:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,158.65729,50.22347,,,5.797,
2016-12-12 08:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,272.23625,64.03528,2.39484,,14.8,16.6
2017-04-09 00:00:00,Blackburn Accrington Road,53.747763,-2.45268,,8.91931,6.18924,,,,
2017-09-08 14:00:00,Armagh Roadside,54.353728,-6.654558,,26.39532,11.54142,,,6.9,
2021-08-08 04:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,8.69238,2.582,,,5.797,
2017-01-02 04:00:00,Barnsley Gawber,53.56292,-1.510436,,73.58344,31.56486,1.19742,2.24713,,
2022-09-09 11:00:00,Birkenhead Borough Road,53.388624,-3.024942,,18.1211,13.08049,,,,
2021-09-07 04:00:00,Barnsley Gawber,53.56292,-1.510436,,10.30686,8.72766,34.87486,0.27387,,
2020-07-10 09:00:00,Armagh Roadside,54.353728,-6.654558,,111.35892,35.41679,,,28.02,
2023-04-01 09:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,68.8901,29.52279,,,13.237,
2020-02-03 19:00:00,Billingham,54.60537,-1.275039,,21.49534,19.36808,,,,
2019-05-05 02:00:00,Ballymena Antrim Road,54.851491,-6.274961,,40.24971,22.84962,,,,
2016-07-02 20:00:00,Belfast Centre,54.59965,-5.928833,0.125443,34.08649,30.95907,48.79487,2.11009,9.5,8.0
2019-04-05 17:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,112.52488,48.24297,,,,
2021-02-01 03:00:00,Billingham,54.60537,-1.275039,,4.65856,3.87377,,,,
2020-07-08 09:00:00,Belfast Centre,54.59965,-5.928833,0.085197,30.27638,15.84954,25.89421,0.99551,5.275,2.547
2022-07-09 01:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,31.83701,15.23015,,,11.594,
2017-01-06 08:00:00,Armagh Roadside,54.353728,-6.654558,,55.21674,19.69397,,,5.5,
2019-02-06 18:00:00,Blackburn Accrington Road,53.747763,-2.45268,,12.41386,6.16348,,,,
2023-12-04 21:00:00,Billingham,54.60537,-1.275039,,11.13913,9.7468,,,,
2020-03-04 15:00:00,Armagh Roadside,54.353728,-6.654558,,72.02649,32.6188,,,13.527,
2020-04-09 22:00:00,Blackburn Accrington Road,53.747763,-2.45268,,12.78262,8.79427,,,,
2020-07-08 05:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,32.39184,13.56031,,,,
2023-10-03 04:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,8.91481,6.99508,72.44391,,3.85,1.651
2018-12-02 19:00:00,Billingham,54.60537,-1.275039,,20.29028,18.64597,,,,
2019-05-04 01:00:00,Armagh Roadside,54.353728,-6.654558,,,,,,,
2016-04-04 10:00:00,Aston Hill,52.50385,-3.034178,,5.08295,4.42313,89.28912,,,
2018-10-07 22:00:00,Ballymena Ballykeel,54.861595,-6.250873,,2.59675,1.99742,,0.98746,,
2020-10-02 07:00:00,Birmingham Ladywood,52.481346,-1.918235,,13.31573,11.83493,72.14456,0.18804,8.3,4.198
2020-09-07 12:00:00,Billingham,54.60537,-1.275039,,9.63947,5.30883,,,,
2017-05-08 13:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,56.28373,27.82974,,,,
2021-11-01 06:00:00,Birmingham Ladywood,52.481346,-1.918235,,13.00661,10.67548,59.70626,0.30139,5.575,3.632
2018-05-11 07:00:00,Billingham,54.60537,-1.275039,,86.12756,43.68174,,,,
2018-07-07 07:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,140.35068,63.14202,,,,
2022-07-05 03:00:00,Ballymena Antrim Road,54.851491,-6.274961,,16.45841,8.64279,,,,
2021-07-11 17:00:00,Belfast Centre,54.59965,-5.928833,0.068403,17.24803,15.76099,49.14411,0.91245,15.55,8.019
2017-07-05 23:00:00,Belfast Centre,54.59965,-5.928833,0.034926,13.80251,13.28423,62.09621,0.27474,18.7,14.3
2015-06-04 18:00:00,Belfast Centre,54.59965,-5.928833,0.155421,38.29781,35.38699,,1.8134,18.0,11.9
2019-07-05 17:00:00,Birmingham Ladywood,52.481346,-1.918235,,,,,,,
2023-08-03 12:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,38.01622,15.64239,,,,
2020-09-02 03:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,12.72508,9.21906,,,,
2022-02-09 03:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,13.00509,11.42072,37.61895,,12.05,6.038
2019-09-06 04:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,52.79325,20.35986,,,5.0,
2018-07-10 23:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,52.48959,27.42433,29.63615,,12.1,6.5
2020-06-10 03:00:00,Birkenhead Borough Road,53.388624,-3.024942,,6.89456,6.00356,,,,
2017-08-10 12:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,113.76329,39.23769,,,,
2015-11-10 09:00:00,Billingham,54.60537,-1.275039,,15.67055,12.53883,,,,
2022-01-09 14:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,26.08344,16.20853,60.36993,,17.975,4.481
2017-02-12 00:00:00,Blackburn Accrington Road,53.747763,-2.45268,,70.15815,52.35339,,,,
2017-06-04 19:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,170.49029,80.03048,,,26.566,
2017-01-11 01:00:00,Billingham,54.60537,-1.275039,,3.16935,1.94303,,,,
2016-12-04 03:00:00,Belfast Centre,54.59965,-5.928833,0.023284,6.88118,6.83145,81.62413,0.19957,15.541,10.1
2022-03-11 10:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,33.45395,17.33972,,,,
2020-08-11 04:00:00,Belfast Centre,54.59965,-5.928833,0.214938,27.53812,25.89153,11.21908,1.75109,47.55,37.028
2021-06-05 07:00:00,Ballymena Ballykeel,54.861595,-6.250873,,20.13508,13.26099,,1.04501,,
2023-10-08 11:00:00,Blackburn Accrington Road,53.747763,-2.45268,,22.14771,10.61151,,,,
2019-12-07 13:00:00,Ballymena Antrim Road,54.851491,-6.274961,,6.87322,3.29187,,,,
2017-07-08 00:00:00,Billingham,54.60537,-1.275039,,2.8685,2.37755,,,,
2019-11-11 09:00:00,Blackburn Accrington Road,53.747763,-2.45268,,42.95816,24.67279,,,,
2022-11-09 12:00:00,Billingham,54.60537,-1.275039,,9.96463,5.64379,,,,
2017-11-02 17:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,,,,,,
2017-01-10 01:00:00,Blackburn Accrington Road,53.747763,-2.45268,,13.11963,10.22481,,,,
2019-05-09 08:00:00,Billingham,54.60537,-1.275039,,17.30325,9.79839,,,,
2020-12-02 12:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,49.36034,23.38516,61.51745,,26.425,6.25
2016-06-08 11:00:00,Armagh Roadside,54.353728,-6.654558,,48.90263,16.84387,,,11.3,
2017-06-05 17:00:00,Ballymena Antrim Road,54.851491,-6.274961,,4.57183,2.67033,,,,
2015-06-02 20:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,271.63907,84.77969,,,,
2023-03-10 14:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,136.17,45.135,,,14.493,
2022-10-11 08:00:00,Blackburn Accrington Road,53.747763,-2.45268,,38.56569,24.38463,,,,
2017-11-09 01:00:00,Birkenhead Borough Road,53.388624,-3.024942,,1.48123,0.972,,,,
2021-02-08 00:00:00,Armagh Roadside,54.353728,-6.654558,,22.23735,16.81697,,,9.662,
2016-03-08 18:00:00,Ballymena Ballykeel,54.861595,-6.250873,,3.72459,2.43318,,0.66589,,
2019-08-10 15:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,49.60972,19.26515,,,,
2016-11-03 01:00:00,Belfast Centre,54.59965,-5.928833,0.057434,,,62.19932,0.24746,,4.2
2021-10-05 16:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,61.32084,31.75456,65.80821,,10.95,5.236
2019-03-11 01:00:00,Bath A4 Roadside,51.390922,-2.35503,,44.47848,23.6711,,,,
2016-08-10 23:00:00,Armagh Roadside,54.353728,-6.654558,,41.82064,16.15919,,,,
2021-12-09 13:00:00,Aston Hill,52.50385,-3.034178,,2.39361,2.15005,75.63703,,,
2019-10-05 23:00:00,Billingham,54.60537,-1.275039,,15.90085,15.27237,,,,
2019-03-11 08:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,133.65036,34.84896,,,10.628,
2023-06-05 23:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,16.40919,11.77419,,,,
2023-06-02 21:00:00,Ballymena Antrim Road,54.851491,-6.274961,,29.54444,16.83499,,,,
2022-05-06 05:00:00,Belfast Centre,54.59965,-5.928833,0.059196,6.0344,5.26589,60.66928,0.64568,10.975,6.297
2023-03-05 22:00:00,Ballymena Ballykeel,54.861595,-6.250873,,,,,,,
2016-07-03 23:00:00,Armagh Roadside,54.353728,-6.654558,,31.06856,17.99376,,,14.8,
2023-11-08 16:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,49.36879,34.92068,,,,
2018-06-07 08:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,230.07895,85.57983,,,22.499,
2022-03-04 13:00:00,Aston Hill,52.50385,-3.034178,,5.43029,5.21083,90.505,,,
2021-04-08 19:00:00,Birkenhead Borough Road,53.388624,-3.024942,,16.31666,14.59306,,,,
2017-12-07 12:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,51.38738,26.34824,,,13.741,
2023-05-07 19:00:00,Bath A4 Roadside,51.390922,-2.35503,,12.92691,6.98843,,,,
2016-05-05 09:00:00,Aston Hill,52.50385,-3.034178,,4.89743,3.87807,114.52075,,,
2018-06-05 14:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,37.48124,16.02474,,,,
2017-04-10 22:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,100.15894,46.57199,,,,
2022-06-01 05:00:00,Birmingham Ladywood,52.481346,-1.918235,,24.71694,21.27512,30.4698,,10.9,7.17
2018-05-08 14:00:00,Ballymena Antrim Road,54.851491,-6.274961,,18.59628,8.57637,,,,
2020-02-09 12:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,,,,,,
2021-12-05 02:00:00,Aston Hill,52.50385,-3.034178,,2.43271,2.14878,65.80821,,,
2022-07-05 23:00:00,Belfast Centre,54.59965,-5.928833,0.13399,,,28.88776,0.97041,15.6,11.958
2020-12-11 12:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,121.48211,47.29879,,,21.256,
2023-10-06 08:00:00,Birkenhead Borough Road,53.388624,-3.024942,,25.49537,19.24503,,,,
2019-02-09 09:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,123.58818,42.31209,,,,
2021-03-12 03:00:00,Birmingham Ladywood,52.481346,-1.918235,,6.01109,5.47235,58.40436,0.32517,2.475,2.146
2018-05-04 00:00:00,Blackburn Accrington Road,53.747763,-2.45268,,6.8214,4.43219,,,,
2022-02-09 14:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,98.23281,43.48637,,,,
2019-03-07 21:00:00,Belfast Centre,54.59965,-5.928833,,,,35.42368,,,
2023-03-04 14:00:00,Ballymena Ballykeel,54.861595,-6.250873,,15.74825,10.78473,,0.33261,,
2022-10-02 23:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,72.95074,46.69279,27.19141,,17.75,7.264
2019-05-02 11:00:00,Birkenhead Borough Road,53.388624,-3.024942,,59.71165,36.35963,,,,
2021-11-09 16:00:00,Bath A4 Roadside,51.390922,-2.35503,,33.86554,16.76061,,,,
2015-06-12 22:00:00,Barnsley Gawber,53.56292,-1.510436,,63.801,49.15029,8.93076,1.10693,,
2018-06-02 00:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,31.25774,22.44276,,,,
2022-11-07 14:00:00,Birmingham Ladywood,52.481346,-1.918235,,16.40155,11.0941,106.81984,0.59042,13.4,3.774
2023-01-04 10:00:00,Birmingham Ladywood,52.481346,-1.918235,,12.58842,9.63594,69.50025,0.79827,4.275,2.83
2017-06-08 04:00:00,Ballymena Ballykeel,54.861595,-6.250873,,4.03087,3.25615,,0.0,,
2022-07-07 06:00:00,Ballymena Ballykeel,54.861595,-6.250873,,3.33133,1.89498,,0.61997,,
2023-01-10 19:00:00,Birmingham Ladywood,52.481346,-1.918235,,13.57875,13.57875,33.72733,1.66306,3.2,1.887
2017-05-01 18:00:00,Aston Hill,52.50385,-3.034178,,9.81801,9.28418,52.63659,,,
2019-09-11 12:00:00,Blackburn Accrington Road,53.747763,-2.45268,,44.14006,25.7359,,,,
2019-07-07 05:00:00,Ballymena Antrim Road,54.851491,-6.274961,,11.63829,5.915,,,,
2019-11-10 08:00:00,Ballymena Antrim Road,54.851491,-6.274961,,74.54713,24.16065,,,,
2015-08-02 22:00:00,Blackburn Accrington Road,53.747763,-2.45268,,26.20316,20.7358,,,,
2017-05-09 09:00:00,Ballymena Antrim Road,54.851491,-6.274961,,69.32594,29.42401,,,,
2015-10-12 16:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,186.09055,79.48015,,,,
2023-09-05 04:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,24.56717,12.59771,,,,
2021-05-03 23:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,33.98745,27.28554,52.18756,,8.2,4.033
2022-01-02 18:00:00,Belfast Centre,54.59965,-5.928833,0.116829,13.42724,11.49248,73.94069,0.34563,7.775,4.245
2017-08-10 08:00:00,Ballymena Antrim Road,54.851491,-6.274961,,72.99262,32.70193,,,,
2021-11-09 08:00:00,Ballymena Antrim Road,54.851491,-6.274961,,47.58778,22.80643,,,,
2018-05-11 13:00:00,Birmingham Ladywood,52.481346,-1.918235,,,,,,43.7,30.9
2022-01-05 15:00:00,Birmingham Ladywood,52.481346,-1.918235,,11.87253,9.31131,65.00993,0.55382,10.4,8.844
2023-08-09 13:00:00,Ballymena Antrim Road,54.851491,-6.274961,,46.2825,23.61938,,,,
2021-04-10 16:00:00,Bath A4 Roadside,51.390922,-2.35503,,33.2849,20.41408,,,,
2022-07-03 18:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,114.60468,49.24975,,,40.58,
2019-01-10 21:00:00,Armagh Roadside,54.353728,-6.654558,,47.91195,27.82486,,,12.9,
2020-02-12 18:00:00,Aston Hill,52.50385,-3.034178,,1.7438,1.42527,60.5695,,,
2023-06-05 03:00:00,Birkenhead Borough Road,53.388624,-3.024942,,14.03103,11.33582,,,,
2018-02-06 15:00:00,Ballymena Antrim Road,54.851491,-6.274961,,,,,,,
2015-12-11 01:00:00,Billingham,54.60537,-1.275039,,2.92294,2.27524,,,,
2018-04-07 03:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,20.96511,17.25707,39.11666,,,
2015-04-12 12:00:00,Armagh Roadside,54.353728,-6.654558,,,,,,,
2020-04-01 10:00:00,Birmingham Ladywood,52.481346,-1.918235,,14.33968,11.5719,62.5153,0.29599,4.4,2.123
2019-06-02 18:00:00,Aston Hill,52.50385,-3.034178,,8.13562,7.83286,58.97294,,,
2019-08-07 03:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,49.68771,25.0201,,,10.0,
2019-08-10 13:00:00,Birmingham Ladywood,52.481346,-1.918235,,,,,,7.15,3.844
2021-01-03 09:00:00,Birkenhead Borough Road,53.388624,-3.024942,,100.521,47.43287,,,,
2017-02-06 00:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,12.96981,9.92588,,,,
2023-05-10 14:00:00,Ballymena Ballykeel,54.861595,-6.250873,,6.885,5.16375,,1.33045,,
2018-02-02 08:00:00,Aston Hill,52.50385,-3.034178,,3.12562,2.89099,60.27209,,,
2018-12-01 21:00:00,Birkenhead Borough Road,53.388624,-3.024942,,64.85435,43.30159,,,,
2020-08-10 00:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,19.33019,11.94222,40.51271,,3.05,1.462
2019-04-04 11:00:00,Ballymena Antrim Road,54.851491,-6.274961,,10.24526,7.32531,,,,
2020-04-11 04:00:00,Aston Hill,52.50385,-3.034178,,1.13302,0.61534,69.00133,,,
2022-01-02 23:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,50.84698,27.1047,,,,
2021-12-12 13:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,133.10431,52.44124,,,,
2015-10-09 09:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,128.19248,53.83879,,,37.957,
2020-01-12 21:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,115.17029,40.29163,,,,
2023-02-09 07:00:00,Bath A4 Roadside,51.390922,-2.35503,,85.38388,27.995,,,,
2021-05-03 00:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,13.33603,13.20652,69.45036,,13.95,7.524
2022-02-02 18:00:00,Aston Hill,52.50385,-3.034178,,1.53261,1.42644,70.34843,,,
2015-07-03 00:00:00,Barnsley Gawber,53.56292,-1.510436,,8.82428,8.32958,66.12419,1.38544,,
2023-04-10 07:00:00,Birmingham Ladywood,52.481346,-1.918235,,19.31625,19.31625,41.11142,1.13088,8.6,3.962
2018-02-06 14:00:00,Blackburn Accrington Road,53.747763,-2.45268,,41.9575,24.47548,,,,
